id,title,organization,institution_code,collection_code,catalog_number,occurrence_id,idigbio_uuid,idigbio_recordset_id,type,vouchered,taxonomy,sex,creator,date_uploaded,date_modified
000S12652,amnh:mammals:m-201606,AMNH Mammal Collections,amnh,mammals,m-201606,urn:catalog:AMNH:Mammals:M-201606,9406c30c-fe3d-4eb4-aeae-cba4061666f2,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Pan sp.; Pan sp.,Female,,2018-06-05T20:23:45Z,2021-01-09T14:04:15Z
000S12649,amnh:mammals:m-188005,AMNH Mammal Collections,amnh,mammals,m-188005,urn:catalog:AMNH:Mammals:M-188005,7a19533a-7efa-4854-82cb-a4adfd08872a,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Alouatta seniculus seniculus; Alouatta seniculus seniculus,Female,h. bluntschli,2018-06-05T13:56:58Z,2021-01-09T14:03:43Z
000S12524,amnh:mammals:m-50984,AMNH Mammal Collections,amnh,mammals,m-50984,urn:catalog:AMNH:Mammals:M-50984,c1023268-6259-4475-a91c-bc38650a375e,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Galagoides demidoff anomurus; Galagoides demidoff anomurus,Male,lang; chapin,2018-05-29T19:37:04Z,2021-01-09T13:55:56Z
000S12499,amnh:mammals:m-200689,AMNH Mammal Collections,amnh,mammals,m-200689,urn:catalog:AMNH:Mammals:M-200689,b5d602e5-0ab2-4cc0-8b54-074a47e8288c,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Papio sp.; Papio sp.,Male,,2018-05-28T18:16:03Z,2021-01-09T13:54:29Z
000S12420,sbu:White Pin,Anatomical Sciences Collection,sbu,,White Pin,,,,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,,2018-05-25T18:53:57Z,2021-01-09T13:49:22Z
000S12396,sbu:Red Pin,Anatomical Sciences Collection,sbu,,Red Pin,,,,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,,2018-05-24T17:55:19Z,2021-01-09T13:47:36Z
000S12382,sbu:Yellow Pin,Anatomical Sciences Collection,sbu,,Yellow Pin,,,,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,,,2018-05-22T19:25:18Z,2021-01-09T13:47:00Z
000S12305,ypm:vz:ypm mam 015935,"Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum",ypm,vz,ypm mam 015935,urn:uuid:6fb77728-2462-4303-9d4f-15b73e5c77e5,216c4b29-91f2-4c71-8018-6aac5a1dece9,76015dea-c909-4e6d-a8e1-3bf35763571e,Biological Specimen,Yes,Otolemur sp.; Otolemur sp.,,,2018-05-17T16:40:28Z,2021-01-09T13:42:30Z
000S12285,dpc:12816,Duke Lemur Center Division of Fossil Primates,dpc,,12816,,,,Biological Specimen,Yes,Lepilemur septentrionalis; Lepilemur septentrionalis,,,2018-05-17T14:09:28Z,2021-01-09T13:40:54Z
000S12284,dpc:3750,Duke Lemur Center Division of Fossil Primates,dpc,,3750,,,,Biological Specimen,Yes,Eulemur fulvus; Eulemur fulvus,,,2018-05-17T14:05:06Z,2021-01-09T13:40:46Z
000S12275,dpc:15096,Duke Lemur Center Division of Fossil Primates,dpc,,15096,,,,Biological Specimen,Yes,Absarokius metoecus; Absarokius metoecus,,,2018-05-17T13:22:48Z,2021-01-09T13:40:13Z
000S12272,dpc:2985,Duke Lemur Center Division of Fossil Primates,dpc,,2985,,,,Biological Specimen,Yes,Absarokius metoecus; Absarokius metoecus,,,2018-05-17T12:51:05Z,2021-01-09T13:39:53Z
000S12271,dpc:2978,Duke Lemur Center Division of Fossil Primates,dpc,,2978,,,,Biological Specimen,Yes,Absarokius abbotti; Absarokius abbotti,,,2018-05-17T12:46:25Z,2021-01-09T13:39:52Z
000S12270,dpc:1215,Duke Lemur Center Division of Fossil Primates,dpc,,1215,,,,Biological Specimen,Yes,Absarokius abbotti; Absarokius abbotti,,,2018-05-17T12:39:04Z,2021-01-09T13:39:44Z
000S12267,dpc:12835,Duke Lemur Center Division of Fossil Primates,dpc,,12835,,,,Biological Specimen,Yes,Hapalemur griseus; Hapalemur griseus,,,2018-05-17T12:10:20Z,2021-01-09T13:39:35Z
000S12264,dpc:6696,Duke Lemur Center Division of Fossil Primates,dpc,,6696,,,,Biological Specimen,Yes,Eulemur fulvus; Eulemur fulvus,,,2018-05-17T11:53:06Z,2021-01-09T13:39:17Z
000S12179,ypm:vz:ypm mam 014912,"Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum",ypm,vz,ypm mam 014912,urn:uuid:75d22f35-2801-4e5b-8ccd-13db13f84647,fca322d2-c689-42e0-98a3-26c623c3f0ed,76015dea-c909-4e6d-a8e1-3bf35763571e,Biological Specimen,Yes,Perodicticus potto; Perodicticus potto,,charles miller,2018-05-14T19:06:47Z,2021-01-09T13:35:04Z
000S12088,ypm:vz:ypm mam 014400,"Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum",ypm,vz,ypm mam 014400,urn:uuid:a921fa19-25b5-48c4-b47d-db0f0a7c8311,d0debb5f-ca3e-43bc-a1cd-9ecd130f15fc,76015dea-c909-4e6d-a8e1-3bf35763571e,Biological Specimen,Yes,Lemur catta; Lemur catta,,,2018-05-10T16:49:39Z,2021-01-09T13:31:22Z
000S11993,dpc:17082,Duke Lemur Center Division of Fossil Primates,dpc,,17082,,,,Biological Specimen,Yes,Apidium phiomense; Apidium phiomense,,,2018-05-03T15:37:03Z,2021-01-09T13:25:28Z
000S11978,dpc:13411,Duke Lemur Center Division of Fossil Primates,dpc,,13411,,,,Biological Specimen,Yes,Apidium phiomense; Apidium phiomense,,,2018-05-03T14:20:08Z,2021-01-09T13:24:30Z
000S11975,dpc:5056,Duke Lemur Center Division of Fossil Primates,dpc,,5056,,,,Biological Specimen,Yes,Parapithecus grangeri; Simonsius grangeri,,,2018-05-03T14:11:36Z,2021-01-09T13:24:10Z
000S11959,dpc:IGM 184667,Duke Lemur Center Division of Fossil Primates,dpc,,IGM 184667,,,,Biological Specimen,Yes,Cebupithecia sarmientoi; Cebupithecia sarmientoi,,,2018-05-02T19:17:24Z,2021-01-09T13:23:15Z
000S11933,dpc:6731,Duke Lemur Center Division of Fossil Primates,dpc,,6731,,,,Biological Specimen,Yes,Apidium phiomense; Apidium phiomense,,,2018-05-02T14:43:16Z,2021-01-09T13:21:27Z
000S11928,dpc:2340,Duke Lemur Center Division of Fossil Primates,dpc,,2340,,,,Biological Specimen,Yes,Parapithecus grangeri; Simonsius grangeri,,,2018-05-02T14:11:26Z,2021-01-09T13:21:13Z
000S11923,dpc:5262,Duke Lemur Center Division of Fossil Primates,dpc,,5262,,,,Biological Specimen,Yes,Aegyptopithecus zeuxis; Aegyptopithecus zeuxis,,,2018-05-02T12:37:37Z,2021-01-09T13:20:40Z
000S11920,ummp:vp:99792,Museum of Paleontology,ummp,vp,99792,,,,Biological Specimen,Yes,Omomys carteri; Omomys carteri,,,2018-05-01T21:28:58Z,2021-01-09T13:20:28Z
000S11919,ummp:vp:32279,Museum of Paleontology,ummp,vp,32279,,,,Biological Specimen,Yes,Omomys carteri; Omomys carteri,,,2018-05-01T21:24:58Z,2021-01-09T13:20:15Z
000S11917,ummp:vp:32259,Museum of Paleontology,ummp,vp,32259,,,,Biological Specimen,Yes,Omomys carteri; Omomys carteri,,,2018-05-01T19:01:46Z,2021-01-09T13:20:00Z
000S11902,ummp:vp:32319,Museum of Paleontology,ummp,vp,32319,,,,Biological Specimen,Yes,Omomys carteri; Omomys carteri,,,2018-05-01T03:31:36Z,2021-01-09T13:19:40Z
000S11899,ummp:vp:99000,Museum of Paleontology,ummp,vp,99000,,,,Biological Specimen,Yes,Omomys carteri; Omomys carteri,,,2018-04-30T20:44:07Z,2021-01-09T13:19:27Z
000S11318,mvz:mammal specimens:mvz:mamm:106555,Museum of Vertebrate Zoology (MVZ) Mammal Collection (Arctos),mvz,mammal specimens,mvz:mamm:106555,http://arctos.database.museum/guid/MVZ:Mamm:106555?seid=716097,c83f5535-250d-4319-9754-994363b7bdc2,fcbcb214-cd62-4453-af56-b4b49161a261,Biological Specimen,Yes,Homo sapiens; Homo sapiens,Female,"collector(s): unknown, ward c. russell",2018-03-29T18:35:25Z,2021-01-09T12:42:07Z
000S11317,mvz:mammal specimens:mvz:mamm:174521,Museum of Vertebrate Zoology (MVZ) Mammal Collection (Arctos),mvz,mammal specimens,mvz:mamm:174521,http://arctos.database.museum/guid/MVZ:Mamm:174521?seid=1554323,2a80ea79-11bc-4e1f-add0-ec44e8c55d36,fcbcb214-cd62-4453-af56-b4b49161a261,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,collector(s): unknown,2018-03-29T18:14:03Z,2021-01-09T12:42:07Z
